Term,Stamm,Sprache,Zeitraum
മരപ്പട്ടി,പട്ടി,Malayalam,1200 CE - present (disputed)
നേതൃത്വം,नेतृत्व,Sanskrit,1500 BCE - present (liturgical/classical)
-ത്വം,-त्व,Sanskrit,1500 BCE - present (liturgical/classical)
-ത,-ता,Sanskrit,1500 BCE - present (liturgical/classical)
മൺവെട്ടി,മൺ,Malayalam,1200 CE - present (disputed)
മൺവെട്ടി,വെട്ടി,Malayalam,1200 CE - present (disputed)
മെതിയന്ത്രം,മെതി,Malayalam,1200 CE - present (disputed)
മെതിയന്ത്രം,യന്ത്രം,Malayalam,1200 CE - present (disputed)
അരിവാൾ,അരി,Malayalam,1200 CE - present (disputed)
അരിവാൾ,വാൾ,Malayalam,1200 CE - present (disputed)
സദാചാരം,सदाचार,Sanskrit,1500 BCE - present (liturgical/classical)
ധാർമ്മികത,धार्मिकता,Sanskrit,1500 BCE - present (liturgical/classical)
സ്വസ്ഥത,स्वस्थता,Sanskrit,1500 BCE - present (liturgical/classical)
സ്വസ്ഥം,स्वस्थ,Sanskrit,1500 BCE - present (liturgical/classical)
ദിവ്യം,दिव्य,Sanskrit,1500 BCE - present (liturgical/classical)
ദിവ്യ,दिव्य,Sanskrit,1500 BCE - present (liturgical/classical)
മാന്ത്രിക,मान्त्रिक,Sanskrit,1500 BCE - present (liturgical/classical)
മാതൃഭൂമി,मातृभूमि,Sanskrit,1500 BCE - present (liturgical/classical)
സ്വദേശം,स्वदेश,Sanskrit,1500 BCE - present (liturgical/classical)
ജന്മഭൂമി,जन्मभूमि,Sanskrit,1500 BCE - present (liturgical/classical)
വിദേശം,विदेश,Sanskrit,1500 BCE - present (liturgical/classical)
ജന്മം,जन्म,Sanskrit,1500 BCE - present (liturgical/classical)
ജന്മദേശം,ജന്മ,Malayalam,1200 CE - present (disputed)
ജന്മദേശം,ദേശം,Malayalam,1200 CE - present (disputed)
പൊട്ടിച്ചിരിക്കുക,പൊട്ടി,Malayalam,1200 CE - present (disputed)
പൊട്ടിച്ചിരിക്കുക,ചിരിക്കുക,Malayalam,1200 CE - present (disputed)
പൊട്ടിച്ചിരി,പൊട്ടി,Malayalam,1200 CE - present (disputed)
പൊട്ടിച്ചിരി,ചിരി,Malayalam,1200 CE - present (disputed)
നന്ദികെട്ട,നന്ദി,Malayalam,1200 CE - present (disputed)
നന്ദികെട്ട,കെട്ട,Malayalam,1200 CE - present (disputed)
ഗാനാലാപനം,ഗാന,Malayalam,1200 CE - present (disputed)
ഗാനാലാപനം,ആലാപനം,Malayalam,1200 CE - present (disputed)
തംബുരു,तानपूरा,Hindi,not available
തംബുരു,تنبور,Persian,1000 CE - present
സാങ്കേതിക,सांकेतिक,Sanskrit,1500 BCE - present (liturgical/classical)
സാങ്കേതികം,सांकेतिक,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രതീകാത്മകം,प्रतीकात्मक,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രതീകാത്മക,प्रतीकात्मक,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രതിധ്വനി,प्रतिध्वनि,Sanskrit,1500 BCE - present (liturgical/classical)
ക്രിസ്തുമതം,ക്രിസ്തു,Malayalam,1200 CE - present (disputed)
ക്രിസ്തുമതം,മതം,Malayalam,1200 CE - present (disputed)
പ്രയോജനം,प्रयोजन,Sanskrit,1500 BCE - present (liturgical/classical)
സമ്പദ്ഘടന,സമ്പദ്,Malayalam,1200 CE - present (disputed)
സമ്പദ്ഘടന,ഘടന,Malayalam,1200 CE - present (disputed)
സാമ്പത്തികശാസ്ത്രം,സാമ്പത്തിക,Malayalam,1200 CE - present (disputed)
സാമ്പത്തികശാസ്ത്രം,ശാസ്ത്രം,Malayalam,1200 CE - present (disputed)
രചയിതാവ്,रचयिता,Sanskrit,1500 BCE - present (liturgical/classical)
കാൽനട,കാൽ,Malayalam,1200 CE - present (disputed)
കാൽനട,നട,Malayalam,1200 CE - present (disputed)
നടപ്പാത,നട,Malayalam,1200 CE - present (disputed)
നടപ്പാത,പാത,Malayalam,1200 CE - present (disputed)
നന്ദിനി,नन्दिनी,Sanskrit,1500 BCE - present (liturgical/classical)
കെട്ടിച്ചമച്ച,കെട്ടി,Malayalam,1200 CE - present (disputed)
കെട്ടിച്ചമച്ച,ചമച്ച,Malayalam,1200 CE - present (disputed)
വ്യാമോഹം,व्यामोह,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രായോഗിക,प्रायोगिक,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രതിരോധം,प्रतिरोध,Sanskrit,1500 BCE - present (liturgical/classical)
അസാധ്യ,असाध्य,Sanskrit,1500 BCE - present (liturgical/classical)
അപ്രായോഗിക,അ-,Malayalam,1200 CE - present (disputed)
അപ്രായോഗിക,പ്രായോഗിക,Malayalam,1200 CE - present (disputed)
ഹോംസയൻസ്,home,Malayalam,1200 CE - present (disputed)
ഹോംസയൻസ്,സയൻസ്,Malayalam,1200 CE - present (disputed)
കമ്പ്യൂട്ടർസയൻസ്,കമ്പ്യൂട്ടർ,Malayalam,1200 CE - present (disputed)
കമ്പ്യൂട്ടർസയൻസ്,സയൻസ്,Malayalam,1200 CE - present (disputed)
ബഹുമതി,बहुमति,Sanskrit,1500 BCE - present (liturgical/classical)
സമീപകാലത്ത്,സമീപ,Malayalam,1200 CE - present (disputed)
സമീപകാലത്ത്,കാലത്ത്,Malayalam,1200 CE - present (disputed)
ഹർഷം,हर्ष,Sanskrit,1500 BCE - present (liturgical/classical)
സൗഖ്യം,सौख्य,Sanskrit,1500 BCE - present (liturgical/classical)
സുസ്ഥിതി,सुस्थिति,Sanskrit,1500 BCE - present (liturgical/classical)
ബാലസാഹിത്യം,ബാല,Malayalam,1200 CE - present (disputed)
ബാലസാഹിത്യം,സാഹിത്യം,Malayalam,1200 CE - present (disputed)
സമാധാനം,समाधान,Sanskrit,1500 BCE - present (liturgical/classical)
സാഹിത്യം,साहित्य,Sanskrit,1500 BCE - present (liturgical/classical)
ബഹുപദം,बहुपद,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രീണനം,प्रीणन,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രേരണ,प्रेरणा,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രലോഭനം,प्रलोभन,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രലോഭം,प्रलोभ,Sanskrit,1500 BCE - present (liturgical/classical)
പിന്താങ്ങുക,പിൻ,Malayalam,1200 CE - present (disputed)
പിന്താങ്ങുക,താങ്ങുക,Malayalam,1200 CE - present (disputed)
രാസവസ്തു,രാസ,Malayalam,1200 CE - present (disputed)
രാസവസ്തു,വസ്തു,Malayalam,1200 CE - present (disputed)
ഹിംസ,हिंसा,Sanskrit,1500 BCE - present (liturgical/classical)
അതിശയിക്കുക,അതിശയം,Malayalam,1200 CE - present (disputed)
അതിശയിക്കുക,-ക്കുക,Malayalam,1200 CE - present (disputed)
അത്തി,हस्तिन्,Sanskrit,1500 BCE - present (liturgical/classical)
ചിത്തഭ്രമം,ചിത്ത,Malayalam,1200 CE - present (disputed)
ചിത്തഭ്രമം,ഭ്രമം,Malayalam,1200 CE - present (disputed)
വിവരക്കേട്,വിവര,Malayalam,1200 CE - present (disputed)
വിവരക്കേട്,കേട്,Malayalam,1200 CE - present (disputed)
അറിവില്ലായ്മ,അറിവ്,Malayalam,1200 CE - present (disputed)
അറിവില്ലായ്മ,ഇല്ലായ്മ,Malayalam,1200 CE - present (disputed)
പ്രതിഭ,प्रतिभा,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രതാപം,प्रताप,Sanskrit,1500 BCE - present (liturgical/classical)
ബുദ്ധിശാലി,बुद्धिशाली,Sanskrit,1500 BCE - present (liturgical/classical)
ബുദ്ധിമാൻ,बुद्धिमान,Sanskrit,1500 BCE - present (liturgical/classical)
മന്ദബുദ്ധി,മന്ദ,Malayalam,1200 CE - present (disputed)
മന്ദബുദ്ധി,ബുദ്ധി,Malayalam,1200 CE - present (disputed)
നിർണയിക്കുക,निर्णय,Sanskrit,1500 BCE - present (liturgical/classical)
അമാന്തിക്കുക,അമാന്തം,Malayalam,1200 CE - present (disputed)
അമാന്തിക്കുക,-ക്കുക,Malayalam,1200 CE - present (disputed)
രണ്ടായിരം,രണ്ട്,Malayalam,1200 CE - present (disputed)
രണ്ടായിരം,ആയിരം,Malayalam,1200 CE - present (disputed)
സ്ഥാപനം,स्थापन,Sanskrit,1500 BCE - present (liturgical/classical)
താഴ്ഭാഗം,താഴ്,Malayalam,1200 CE - present (disputed)
താഴ്ഭാഗം,ഭാഗം,Malayalam,1200 CE - present (disputed)
ഊര്,*ūr,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
നിരോധനം,निरोधन,Sanskrit,1500 BCE - present (liturgical/classical)
ലഭ്യത,लभ्य,Sanskrit,1500 BCE - present (liturgical/classical)
ലഭ്യം,लभ्य,Sanskrit,1500 BCE - present (liturgical/classical)
തുളയിടുക,തുള,Malayalam,1200 CE - present (disputed)
തുളയിടുക,ഇടുക,Malayalam,1200 CE - present (disputed)
സായാഹ്നം,सायाह्न,Sanskrit,1500 BCE - present (liturgical/classical)
സായം,साय,Sanskrit,1500 BCE - present (liturgical/classical)
മദ്ധ്യാഹ്നം,मध्याह्न,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രദോഷം,प्रदोष,Sanskrit,1500 BCE - present (liturgical/classical)
സൂര്യോദയം,सूर्योदय,Sanskrit,1500 BCE - present (liturgical/classical)
മുതലാളി,മുതൽ,Malayalam,1200 CE - present (disputed)
മുതലാളി,ആളി,Malayalam,1200 CE - present (disputed)
വിലമതിക്കാനാവാത്ത,വില,Malayalam,1200 CE - present (disputed)
വിലമതിക്കാനാവാത്ത,മതിക്കാൻ,Malayalam,1200 CE - present (disputed)
വിലമതിക്കാനാവാത്ത,ആവാത്ത,Malayalam,1200 CE - present (disputed)
പടക്കപ്പൽ,പട,Malayalam,1200 CE - present (disputed)
പടക്കപ്പൽ,കപ്പൽ,Malayalam,1200 CE - present (disputed)
യുദ്ധക്കപ്പൽ,യുദ്ധ,Malayalam,1200 CE - present (disputed)
യുദ്ധക്കപ്പൽ,കപ്പൽ,Malayalam,1200 CE - present (disputed)
മുങ്ങിക്കപ്പൽ,മുങ്ങി,Malayalam,1200 CE - present (disputed)
മുങ്ങിക്കപ്പൽ,കപ്പൽ,Malayalam,1200 CE - present (disputed)
ദ്വേഷം,द्वेष,Sanskrit,1500 BCE - present (liturgical/classical)
വിഘടനം,विघटन,Sanskrit,1500 BCE - present (liturgical/classical)
സാരാംശം,सारांश,Sanskrit,1500 BCE - present (liturgical/classical)
ഇരട്ടത്താപ്പ്,ഇരട്ട,Malayalam,1200 CE - present (disputed)
ഇരട്ടത്താപ്പ്,താപ്പ്,Malayalam,1200 CE - present (disputed)
രാസഷണ്ഡീകരണം,രാസ,Malayalam,1200 CE - present (disputed)
രാസഷണ്ഡീകരണം,ഷണ്ഡീകരണം,Malayalam,1200 CE - present (disputed)
ദഹനം,दहन,Sanskrit,1500 BCE - present (liturgical/classical)
അന്നനാളി,അന്ന,Malayalam,1200 CE - present (disputed)
അന്നനാളി,നാളി,Malayalam,1200 CE - present (disputed)
ശ്വാസകോശം,ശ്വാസ,Malayalam,1200 CE - present (disputed)
ശ്വാസകോശം,കോശം,Malayalam,1200 CE - present (disputed)
പുരാണം,पुराण,Sanskrit,1500 BCE - present (liturgical/classical)
രത്നം,रत्न,Sanskrit,1500 BCE - present (liturgical/classical)
യോഗം,योग,Sanskrit,1500 BCE - present (liturgical/classical)
ലക്ഷണം,लक्षण,Sanskrit,1500 BCE - present (liturgical/classical)
ശ്വാസം,श्वास,Sanskrit,1500 BCE - present (liturgical/classical)
സാമർഥ്യം,सामर्थ्य,Sanskrit,1500 BCE - present (liturgical/classical)
ജീവിതം,जीवित,Sanskrit,1500 BCE - present (liturgical/classical)
ഭരണം,भरण,Sanskrit,1500 BCE - present (liturgical/classical)
സരസ്വതി,सरस्वती,Sanskrit,1500 BCE - present (liturgical/classical)
തലവൻ,തല,Malayalam,1200 CE - present (disputed)
തലവൻ,-വൻ,Malayalam,1200 CE - present (disputed)
കെട്ടിപ്പിടിക്കുക,കെട്ടി,Malayalam,1200 CE - present (disputed)
കെട്ടിപ്പിടിക്കുക,പിടിക്കുക,Malayalam,1200 CE - present (disputed)
ലൈംഗിക,लैंगिक,Sanskrit,1500 BCE - present (liturgical/classical)
ലൈംഗികം,लैङ्गिक,Sanskrit,1500 BCE - present (liturgical/classical)
നിഷ്കളങ്കത,निष्कलंकता,Sanskrit,1500 BCE - present (liturgical/classical)
ലൈംഗികത,लैङ्गिकता,Sanskrit,1500 BCE - present (liturgical/classical)
ലൈംഗികത,लैंगिकता,Sanskrit,1500 BCE - present (liturgical/classical)
പരിഭ്രമം,परिभ्रम,Sanskrit,1500 BCE - present (liturgical/classical)
ശംഖ്,शंख,Sanskrit,1500 BCE - present (liturgical/classical)
സേവനം,सेवन,Sanskrit,1500 BCE - present (liturgical/classical)
നാടകം,नाटक,Sanskrit,1500 BCE - present (liturgical/classical)
സങ്കൽപം,संकल्प,Sanskrit,1500 BCE - present (liturgical/classical)
